"","X","species","SVL","count","abu_cat","lat.range","maxGCD_extant","mean_lat","min_lat","Red.List.status","Order","Family","Genus","hab.cat"
"570",570,"Eleutherodactylus bartonsmithi",23.5039996726438,NA,3,0.171964566999975,104.610065309496,20.5829341497378,19.4046847175062,"CR","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"571",571,"Eleutherodactylus bresslerae",38.0042471100576,NA,NA,0.242282063999994,0,20.2373456899494,19.716874524653,"CR","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"572",572,"Eleutherodactylus brevirostris",27.9923197050579,NA,1,0.20843256500001,0,18.5864084317335,18.7095109268092,"CR","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"573",573,"Eleutherodactylus brittoni",16.0005956263794,NA,3,0.549868242000002,105.875165149596,18.4319167783936,18.4058942103945,"LC","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus","low"
"574",574,"Eleutherodactylus chlorophenax",59.0016642213194,NA,NA,0.264311310999972,111.323871569644,19.226449109144,17.3494387210347,"CR","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"575",575,"Eleutherodactylus cochranae",20.0094391016662,NA,3,0.815233231000036,211.749560259424,18.406591625333,18.6012922086008,"LC","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus","low"
"576",576,"Eleutherodactylus cooki",36.9948535614926,NA,NA,0.136383296999952,9.50453877449036e-05,18.137765633083,17.0282596421801,"VU","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus","highlow"
"577",577,"Eleutherodactylus coqui",39.4955542068789,NA,3,8.54474918599999,9509.8995658401,18.6067990191873,17.3257315823063,"LC","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"578",578,"Eleutherodactylus cubanus",14.0086951751867,NA,3,0.115471103999994,0,20.8240635814163,20.8975705209002,"CR","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"579",579,"Eleutherodactylus cystignathoides",26.0004772416316,NA,3,14.207028509,1586.93340492015,24.8827647602599,19.5724293593876,"LC","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus","low"
"580",580,"Eleutherodactylus dimidiatus",45.0089527829224,NA,3,3.17526054400003,1164.40234793381,20.36880966757,19.527067366913,"NT","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"581",581,"Eleutherodactylus eneidae",30.00140706209,NA,1,0.354436359000033,105.875165149596,17.2722794022474,17.7245837139897,"CR","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"582",582,"Eleutherodactylus etheridgei",21.9995387508208,NA,3,0.139325810000003,104.610065309496,20.1547367498804,20.746500348784,"EN","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"583",583,"Eleutherodactylus eunaster",20.9942607137095,NA,3,0.264311310999972,111.323871569644,19.0675957500892,18.2518682546914,"CR","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"584",584,"Eleutherodactylus feichtingeri",16.9986737954756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585",585,"Eleutherodactylus fowleri",32.9981794813974,NA,1,0.116343887000028,0.000134414476389852,17.6169944372669,18.132169074174,"CR","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"586",586,"Eleutherodactylus furcyensis",36.9957759811403,NA,3,0.346949445999996,0.000134414476389852,18.4452643859237,18.3763181374781,"CR","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"587",587,"Eleutherodactylus fuscus",37.009665944213,NA,3,0.172243839000032,9.50453877449036e-05,17.656902037356,17.5897965440713,"CR","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"588",588,"Eleutherodactylus glamyrus",22.0051409019018,NA,3,0.115471103999994,0,19.6847389920763,19.9040161210857,"EN","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"589",589,"Eleutherodactylus glandulifer",44.5042073014891,NA,3,0.264311310999972,111.323871569644,18.5065725584769,18.673099942226,"CR","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus","high"
"590",590,"Eleutherodactylus gryllus",15.9925229973206,NA,NA,0.307138700999985,105.875165149596,17.6389062687812,19.0224478372186,"EN","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"591",591,"Eleutherodactylus guantanamera",35.003960673851,NA,3,0.615274543999988,209.219198589518,21.2247310342688,20.4961727175489,"VU","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"592",592,"Eleutherodactylus gundlachi",25.9916306014918,NA,3,0.573478840000007,209.21919858954,20.7832427086651,19.4908319831081,"EN","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"593",593,"Eleutherodactylus guttilatus",26.6044114034949,NA,1,8.749889752,1046.12598943617,23.3786803073622,20.8644146390446,"LC","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus","low"
"594",594,"Eleutherodactylus hedricki",35.0038486833218,NA,NA,0.308601011000007,105.875165149596,17.9973686273227,17.2152321284451,"EN","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"595",595,"Eleutherodactylus heminota",29.9955834989343,NA,1,0.574146453999958,335.700066636427,18.3900862389428,18.9608194552734,"EN","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"596",596,"Eleutherodactylus iberia",10.009113074881,NA,3,0.0806076709999957,111.323871569685,20.9775640748044,19.8317742755637,"CR","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"597",597,"Eleutherodactylus intermedius",18.505413638684,NA,1,0.252078180000012,209.21919858954,20.7910290520079,19.4813611964323,"EN","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"598",598,"Eleutherodactylus ionthus",34.9972432536911,NA,3,0.306340888000022,104.610065309496,20.466474608857,20.6979974437132,"EN","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"599",599,"Eleutherodactylus jasperi",22.7094574830588,NA,NA,0.107746711000004,9.50453877449036e-05,18.7943065220229,18.2824640499614,"CR","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"600",600,"Eleutherodactylus johnstonei",24.7562012491142,NA,3,13.630649497,3573.51065596561,13.2590367444249,3.95759050324559,"LC","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"601",601,"Eleutherodactylus jugans",32.9936255364027,NA,3,0.287888301999999,0.000134414476389852,17.7241998623853,19.1323501968756,"CR","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"602",602,"Eleutherodactylus lamprotes",28.9995280187344,NA,3,0.264311310999972,111.323871569644,18.1383131933356,18.6753445292823,"CR","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"603",603,"Eleutherodactylus leberi",32.9935306081688,NA,3,0.248191405,0,20.530288167542,20.5368733923137,"EN","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"604",604,"Eleutherodactylus leoncei",36.9972693262761,NA,1,0.438187180999989,105.875165149639,17.9316041958306,18.0800077723898,"CR","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"605",605,"Eleutherodactylus leprus",29.9919465104351,2,1,3.242109626,912.496074500806,17.7823011021948,16.4546376915649,"VU","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"606",606,"Eleutherodactylus limbatus",11.7681514856871,NA,3,3.066230238,1087.95429188244,21.5099122471988,20.2751442792453,"VU","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"607",607,"Eleutherodactylus locustus",20.0086695658695,NA,NA,0.308566299999995,9.50453877449036e-05,17.8044376285967,17.0737673742324,"CR","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"608",608,"Eleutherodactylus mariposa",36.0033508525323,NA,3,0.124907484999994,0,20.5908865430765,20.4100988083333,"CR","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"609",609,"Eleutherodactylus marnockii",25.802414227319,NA,3,11.21300714,1240.5813459294,29.1710376921998,20.1737701542489,"LC","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"610",610,"Eleutherodactylus martinicensis",43.257645746381,NA,4,7.32834720599999,10070.1120516185,15.7885475211645,13.0806125638075,"NT","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus","low"
"611",611,"Eleutherodactylus melacara",32.5037506386312,NA,3,0.187562942,104.610065309496,20.4550236058496,19.535816762168,"EN","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"612",612,"Eleutherodactylus nortoni",66.006607263349,NA,1,0.502158301000009,238.688148561113,18.3179419959074,18.6808342134766,"CR","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"613",613,"Eleutherodactylus orcutti",38.9985053060204,NA,3,0.120927510000001,105.875165149596,17.0985934239551,18.4056949249841,"CR","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus","highlow"
"614",614,"Eleutherodactylus orientalis",12.908657153477,NA,3,0.0447650419999945,0,20.3487290613539,21.0357423531264,"CR","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"615",615,"Eleutherodactylus oxyrhyncus",41.4973459822079,NA,3,0.375243821000026,238.688148561113,17.8432712130372,18.441433807835,"CR","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"616",616,"Eleutherodactylus parabates",23.998849033094,NA,3,0.307269741000027,105.258646865668,19.4420035387216,18.9425576819852,"CR","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"617",617,"Eleutherodactylus parapelates",51.9983298415598,NA,3,0.29455812499998,111.323871569644,18.9960965676233,18.0771986347809,"CR","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"618",618,"Eleutherodactylus paulsoni",26.0030907500908,NA,3,0.463949402000026,238.688148561113,19.1079940003858,17.7809406245127,"CR","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus","high"
"619",619,"Eleutherodactylus pezopetrus",45.5091144569498,NA,NA,0.0488310640000122,0,21.2024590090625,19.5537398857065,"CR","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"620",620,"Eleutherodactylus pinchoni",18.0093487040466,NA,1,0.370239561999995,0,17.0938486733075,16.1055586454645,"EN","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"621",621,"Eleutherodactylus pipilans",25.4026169952331,NA,3,2.381247707,916.735319751115,15.6897313412575,15.9752490448207,"LC","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"622",622,"Eleutherodactylus planirostris",20.8937132766237,NA,4,18.787448609,14404.4261003422,23.400308564994,14.3647818573192,"LC","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus","low"
"623",623,"Eleutherodactylus portoricensis",41.9926668370655,NA,NA,0.356601104999982,105.875165149596,17.5192565932497,18.9687188670412,"EN","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"624",624,"Eleutherodactylus principalis",21.006382593154,NA,3,0.18666381700001,0,20.1475193874215,19.9429970024899,"EN","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"625",625,"Eleutherodactylus richmondi",41.9989235744206,NA,NA,0.236267565999981,105.875165149596,18.2532552899048,18.0260060896724,"CR","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"626",626,"Eleutherodactylus ricordii",40.0090990518732,NA,3,0.743451427000025,236.396156133166,19.5897185135229,19.532116084937,"VU","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"627",627,"Eleutherodactylus schmidti",58.0002121943794,NA,3,1.20735722900002,237.569616037981,19.5902740567695,19.1923026956059,"CR","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus","highlow"
"628",628,"Eleutherodactylus simulans",20.9988275608467,NA,1,0.0284602589999849,0,19.9009181298067,19.7587184466608,"EN","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus","highlow"
"629",629,"Eleutherodactylus symingtoni",68.4999791850802,NA,1,0.509493329999998,204.946739448769,23.810237896297,22.6105102884769,"CR","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"630",630,"Eleutherodactylus tetajulia",12.991431835792,NA,1,0.0539286410000273,0,20.8276901047367,20.7865433728322,"CR","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"631",631,"Eleutherodactylus turquinensis",44.9900367009081,NA,3,0.170682907000014,0,20.6258108721721,20.0688787941262,"CR","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus","highlow"
"632",632,"Eleutherodactylus unicolor",14.9954775882093,NA,NA,0.0221010540000179,9.50453877449036e-05,18.4531363280863,18.2228189643472,"VU","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"633",633,"Eleutherodactylus varleyi",15.5074524383387,NA,4,3.36586952200003,1164.40234793381,20.8729362293187,19.8970202421024,"LC","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus","low"
"634",634,"Eleutherodactylus warreni",33.0004088651901,NA,NA,0.0975189209999598,0,20.7031901818574,19.1265610836074,"CR","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"635",635,"Eleutherodactylus wightmanae",20.3955720613571,NA,NA,0.256721416999994,105.875165149596,19.1610172958264,18.9232614584453,"EN","ANURA","ELEUTHERODACTYLIDAE","Eleutherodactylus",NA
"636",636,"Engystomops pustulosus",29.9906439530337,12,1,17.801767748,4575.95399069029,10.7151857441482,2.89245600860566,"LC","ANURA","LEPTODACTYLIDAE","Engystomops","low"
"637",637,"Epidalea calamita",63.070520027196,NA,1,23.4608,3490.6940429279,49.5668584611225,36.1113324842788,"LC","ANURA","BUFONIDAE","Epidalea","low"
"638",638,"Epipedobates anthonyi",22.8889538592426,NA,3,2.36431677899998,314.480066520988,-2.94045474427234,-5.56666831696406,"NT","ANURA","DENDROBATIDAE","Epipedobates","highlow"
"639",639,"Epipedobates machalilla",15.791471987539,NA,1,2.96976211100002,352.0209029834,-1.42594477790161,-3.20507429102436,"NT","ANURA","DENDROBATIDAE","Epipedobates","highlow"
"640",640,"Epipedobates narinensis",16.0981477960292,NA,NA,0.0504218890000061,0,1.45240365874022,1.70223649648949,"DD","ANURA","DENDROBATIDAE","Epipedobates","highlow"
"641",641,"Epipedobates tricolor",22.5995295713888,NA,NA,0.916256251999982,111.323871569604,-2.51819117071033,-2.28195028577,"EN","ANURA","DENDROBATIDAE","Epipedobates","highlow"
"642",642,"Espadarana andina",25.6017162266281,NA,1,5.85362057999998,676.97071380239,7.13675277135549,3.81291417378932,"LC","ANURA","CENTROLENIDAE","Espadarana","highlow"
"643",643,"Espadarana prosoblepon",26.3096161109721,NA,3,19.722968766,2356.16188812923,6.36704890755903,-3.22365679128096,"LC","ANURA","CENTROLENIDAE","Espadarana","highlow"
"644",644,"Euparkerella cochranae",16.4954066035524,3,3,0.527512422000029,151.560711339411,-21.5174520938759,-21.701563958209,"LC","ANURA","CRAUGASTORIDAE","Euparkerella",NA
"645",645,"Euphlyctis cyanophlyctis",71.9954122904595,134,4,30.0728,4128.07755892187,20.1629349208191,5.75330303430557,"LC","ANURA","DICROGLOSSIDAE","Euphlyctis","highlow"
"646",646,"Euphlyctis hexadactylus",119.996518903528,NA,3,20.582677144,2423.39262456088,18.6084082799147,5.77654354095459,"LC","ANURA","DICROGLOSSIDAE","Euphlyctis","highlow"
"647",647,"Euproctus montanus",56.9947024340741,NA,4,1.57549999999998,222.647743139366,41.5726854475694,41.2400072457269,"LC","CAUDATA","SALAMANDRIDAE","Euproctus","highlow"
"648",648,"Euproctus platycephalus",51.6974990148563,NA,1,1.78390000000002,238.415931390657,40.6173964523166,39.3372444769554,"EN","CAUDATA","SALAMANDRIDAE","Euproctus","highlow"
"649",649,"Eupsophus altor",37.7907115115644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650",650,"Eupsophus contulmoensis",38.398330678544,NA,1,1.41205181200002,111.323871569726,-37.7988493170952,-37.9141719886288,"EN","ANURA","ALSODIDAE","Eupsophus","low"
"651",651,"Eupsophus migueli",35.9909322578786,NA,1,0.0939747859999898,0.000134414476389852,-40.263080124259,-39.2279432705231,"EN","ANURA","ALSODIDAE","Eupsophus","low"
"652",652,"Excidobates captivus",15.999777360335,NA,1,1.14121010100001,157.192236268253,-3.89273624212654,-4.99223603267223,"LC","ANURA","DENDROBATIDAE","Excidobates","highlow"
"653",653,"Excidobates mysteriosus",28.0003273982881,NA,NA,0.190913780000017,0,-4.34300043819721,-5.41906752243638,"EN","ANURA","DENDROBATIDAE","Excidobates",NA
"654",654,"Fejervarya cancrivora",68.2058060318977,108,3,32.372147954,5622.21314350961,3.59609794591752,-10.7079486994818,"LC","ANURA","DICROGLOSSIDAE","Fejervarya","highlow"
"655",655,"Fejervarya chilapata",22.1052318590647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656",656,"Fejervarya greenii",39.3988366066944,16,1,NA,NA,NA,NA,"EN","ANURA","DICROGLOSSIDAE","Fejervarya","highlow"
"657",657,"Fejervarya kirtisinghei",35.5026932911016,NA,3,NA,NA,NA,NA,"LC","ANURA","DICROGLOSSIDAE","Fejervarya","highlow"
"658",658,"Fejervarya limnocharis",66.9920557900006,62,3,49.451812108,7779.51586918668,13.5450038732839,-9.48558438861743,"LC","ANURA","DICROGLOSSIDAE","Fejervarya","highlow"
"659",659,"Fejervarya nepalensis",33.2537012454821,NA,3,NA,NA,NA,NA,"LC","ANURA","DICROGLOSSIDAE","Fejervarya","low"
"660",660,"Fejervarya pierrei",36.096967448201,NA,3,NA,NA,NA,NA,"LC","ANURA","DICROGLOSSIDAE","Fejervarya","highlow"
"661",661,"Fejervarya syhadrensis",31.1099661555886,NA,3,NA,NA,NA,NA,"LC","ANURA","DICROGLOSSIDAE","Fejervarya","low"
"662",662,"Fejervarya teraiensis",49.8530594020244,NA,3,NA,NA,NA,NA,"LC","ANURA","DICROGLOSSIDAE","Fejervarya","highlow"
"663",663,"Fejevarya cancrivora",81.9917457003519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664",664,"Flectonotus fitzgeraldi",21.5039429537207,NA,NA,0.788940206000007,218.556672965928,10.2432116095284,9.82487689629197,"EN","ANURA","HEMIPHRACTIDAE","Flectonotus",NA
"665",665,"Gastrophryne carolinensis",27.9979355040519,5037,4,21.633689621,2378.61433808575,31.2007004767515,24.3472987299785,"LC","ANURA","MICROHYLIDAE","Gastrophryne","highlow"
"666",666,"Gastrophryne elegans",28.9087951926794,2,1,5.45890265200001,1287.18194548737,18.3303192883002,16.1036430336349,"LC","ANURA","MICROHYLIDAE","Gastrophryne","low"
"667",667,"Gastrophryne olivacea",30.4934394600987,206,3,19.10484196,2463.54263674168,29.1809914974697,20.873135225866,"LC","ANURA","MICROHYLIDAE","Gastrophryne","highlow"
"668",668,"Gastrotheca abdita",40.5971087249089,NA,NA,0.124559176999981,111.323871569726,-4.65903205733746,-4.63531569799408,"DD","ANURA","HEMIPHRACTIDAE","Gastrotheca","low"
"669",669,"Gastrotheca andaquiensis",77.00971268747,NA,3,4.48085391799998,599.467999847078,-0.582924641346163,-3.53372757187113,"NT","ANURA","HEMIPHRACTIDAE","Gastrotheca","highlow"
"670",670,"Gastrotheca antoniiochoai",29.5097416573577,6,1,0.108229031999997,9.50453877449036e-05,-12.4021123564865,-12.2321096880734,"DD","ANURA","HEMIPHRACTIDAE","Gastrotheca",NA
"671",671,"Gastrotheca cornuta",75.2836516500497,NA,3,12.679343184,1549.7570724922,5.14519676273943,-2.99804766582325,"EN","ANURA","HEMIPHRACTIDAE","Gastrotheca","highlow"
"672",672,"Gastrotheca nebulanastes",37.2904872524412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673",673,"Gastrotheca orophylax",66.4955445584422,NA,1,1.67358189800001,157.431732304548,-0.339917623204489,-0.847255758531392,"EN","ANURA","HEMIPHRACTIDAE","Gastrotheca",NA
"674",674,"Gastrotheca pacchamama",37.7704878663085,NA,NA,0.0768361329999721,0,-12.6667255893741,-12.461447462514,"DD","ANURA","HEMIPHRACTIDAE","Gastrotheca","low"
"675",675,"Gastrotheca pachachacae",32.0991380019998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676",676,"Gastrotheca phelloderma",50.7969184066588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677",677,"Gastrotheca trachyceps",58.9931227312237,NA,3,0.178088909999985,9.50453877449036e-05,3.03376279941361,2.89172754608095,"EN","ANURA","HEMIPHRACTIDAE","Gastrotheca",NA
"678",678,"Genyophryne thomsoni",37.9956167826243,NA,4,5.17687123599995,1018.795499007,-9.56105016609831,-10.6617838855274,"LC","ANURA","MICROHYLIDAE","Genyophryne",NA
"679",679,"Gephyromantis ambohitra",35.504728769348,NA,3,1.95556026899999,108.016996575145,-14.0332011515152,-14.7094307171926,"VU","ANURA","MANTELLIDAE","Gephyromantis","highlow"
"680",680,"Gephyromantis asper",28.9909137540264,2,3,4.83721879799998,545.84379677428,-20.1737235448839,-21.9105897526257,"LC","ANURA","MANTELLIDAE","Gephyromantis",NA
"681",681,"Gephyromantis azzurrae",39.5095511353062,NA,NA,0.530460000000005,111.323871569685,-22.9369395726912,-21.7416333859414,"EN","ANURA","MANTELLIDAE","Gephyromantis","highlow"
"682",682,"Gephyromantis blanci",22.0069531418569,NA,3,3.18459807299996,349.444459065831,-21.5784286062913,-24.3746921182051,"NT","ANURA","MANTELLIDAE","Gephyromantis",NA
"683",683,"Gephyromantis boulengeri",56.3905237010634,NA,3,3.72895943100002,493.557126886067,-16.1343678784238,-19.7736525676958,"LC","ANURA","MANTELLIDAE","Gephyromantis",NA
"684",684,"Gephyromantis cornutus",39.0011168920482,NA,3,0.978507559000036,105.258646865668,-19.2402197923811,-19.6933712484501,"VU","ANURA","MANTELLIDAE","Gephyromantis","highlow"
"685",685,"Gephyromantis corvus",39.5017578951735,NA,1,1.33989220200004,111.323871569685,-22.828849234394,-23.6376203178056,"EN","ANURA","MANTELLIDAE","Gephyromantis","highlow"
"686",686,"Gephyromantis decaryi",23.0039506461564,NA,3,3.18459710600001,349.444459065831,-22.274084020881,-24.4498803777993,"NT","ANURA","MANTELLIDAE","Gephyromantis",NA
